file	width	height	epub_file	alt_or_description	nearby_before	nearby_after
media/image/116052.jpg	151	37	9780698155671_EPUB-9.xhtml	Source figure image 116052.jpg; no alt text supplied in EPUB	Jumping off from here, I looked into the ancient derivational patterns I’d created just in case I needed them. The older language— the proto-language that gave birth to Sondiv—had a series of root ext	Getting from that to a flight recorder is a step, but not a difficult one. Often when a tool is developed that fulfills one or more of the functions of a human, it can be referred to by the name of th
media/image/Image75637.jpg	124	46	9780698155671_EPUB-9.xhtml	Source figure image Image75637.jpg; no alt text supplied in EPUB	Jumping off from here, I looked into the ancient derivational patterns I’d created just in case I needed them. The older language— the proto-language that gave birth to Sondiv—had a series of root ext	Getting from that to a flight recorder is a step, but not a difficult one. Often when a tool is developed that fulfills one or more of the functions of a human, it can be referred to by the name of th
media/image/116054.jpg	210	37	9780698155671_EPUB-9.xhtml	Source figure image 116054.jpg; no alt text supplied in EPUB	Then a bunch of stuff happened. At some point in time, we stopped pronouncing a [k] sound in front of an [n] sound at the beginning of a word (hence knot , knee , knock , etc.). It might seem odd to a	An entirely separate sequence of sound changes affected the igh part of the word. First, we lost the sound [x] represented by gh before a consonant. It just disappeared. It left something in its wake,
media/image/116056.jpg	131	39	9780698155671_EPUB-9.xhtml	Source figure image 116056.jpg; no alt text supplied in EPUB	Then a bunch of stuff happened. At some point in time, we stopped pronouncing a [k] sound in front of an [n] sound at the beginning of a word (hence knot , knee , knock , etc.). It might seem odd to a	An entirely separate sequence of sound changes affected the igh part of the word. First, we lost the sound [x] represented by gh before a consonant. It just disappeared. It left something in its wake,
media/image/116058.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116058.jpg; no alt text supplied in EPUB	An entirely separate sequence of sound changes affected the igh part of the word. First, we lost the sound [x] represented by gh before a consonant. It just disappeared. It left something in its wake,	Ever wonder why an English speaker has to unlearn everything they know about vowels before learning another language? It’s because of something called the Great Vowel Shift. The Great Vowel Shift was 
media/image/table_165.jpg	1628	673	9780698155671_EPUB-9.xhtml	Source table image table_165.jpg; no alt text supplied in EPUB	Ever wonder why an English speaker has to unlearn everything they know about vowels before learning another language? It’s because of something called the Great Vowel Shift. The Great Vowel Shift was 	As you can see, it was a mess—and not super consistent (consider lose and rose ). For our purposes, though, we saw that what was [ix ] became . And, thanks to the Great Vowel Shift, what was became [a
media/image/116060.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116060.jpg; no alt text supplied in EPUB	As you can see, it was a mess—and not super consistent (consider lose and rose ). For our purposes, though, we saw that what was [ix ] became . And, thanks to the Great Vowel Shift, what was became [a	So, yeah, languages change pronunciation over time. All languages. There are three main reasons that languages do so, and they are:
media/image/116062.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116062.jpg; no alt text supplied in EPUB	As you can see, it was a mess—and not super consistent (consider lose and rose ). For our purposes, though, we saw that what was [ix ] became . And, thanks to the Great Vowel Shift, what was became [a	So, yeah, languages change pronunciation over time. All languages. There are three main reasons that languages do so, and they are:
media/image/116064.jpg	80	35	9780698155671_EPUB-9.xhtml	Source figure image 116064.jpg; no alt text supplied in EPUB	Sound changes that take place in order to maximize the ease of articulation are the simplest to understand. We’ve seen a little bit of this with tone sandhi, described in the first chapter of this boo	It’s already pretty simple to pronounce, but what would make it simpler? Well, we have two identical sounds and a naughty [t] separating them. One way to simplify the pronunciation would be to make th
media/image/116066.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116066.jpg; no alt text supplied in EPUB	It’s already pretty simple to pronounce, but what would make it simpler? Well, we have two identical sounds and a naughty [t] separating them. One way to simplify the pronunciation would be to make th	Now we’re cooking with gasoline! This is what in linguistics is known as assimilation , where one sound becomes similar to a sound before or after it. But you know what? Even though it’s voiced, that 
media/image/116068.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116068.jpg; no alt text supplied in EPUB	It’s already pretty simple to pronounce, but what would make it simpler? Well, we have two identical sounds and a naughty [t] separating them. One way to simplify the pronunciation would be to make th	Now we’re cooking with gasoline! This is what in linguistics is known as assimilation , where one sound becomes similar to a sound before or after it. But you know what? Even though it’s voiced, that 
media/image/116070.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116070.jpg; no alt text supplied in EPUB	It’s already pretty simple to pronounce, but what would make it simpler? Well, we have two identical sounds and a naughty [t] separating them. One way to simplify the pronunciation would be to make th	Now we’re cooking with gasoline! This is what in linguistics is known as assimilation , where one sound becomes similar to a sound before or after it. But you know what? Even though it’s voiced, that 
media/image/116074.jpg	35	37	9780698155671_EPUB-9.xhtml	Source figure image 116074.jpg; no alt text supplied in EPUB	It’s already pretty simple to pronounce, but what would make it simpler? Well, we have two identical sounds and a naughty [t] separating them. One way to simplify the pronunciation would be to make th	Now we’re cooking with gasoline! This is what in linguistics is known as assimilation , where one sound becomes similar to a sound before or after it. But you know what? Even though it’s voiced, that 
media/image/116077.jpg	90	35	9780698155671_EPUB-9.xhtml	Source figure image 116077.jpg; no alt text supplied in EPUB	It’s already pretty simple to pronounce, but what would make it simpler? Well, we have two identical sounds and a naughty [t] separating them. One way to simplify the pronunciation would be to make th	Now we’re cooking with gasoline! This is what in linguistics is known as assimilation , where one sound becomes similar to a sound before or after it. But you know what? Even though it’s voiced, that 
