normalized_form_id,normalized_form,search_key,language_normalized,script,form_types,occurrence_count,printed_pages,pdf_pages,glosses,source_patterns,quality_flags,contexts_sample
WATKINS-UFORM-IMP-02037,to an Indo-Iranian divine epithet *urtra-Jhan-,to an indo-iranian divine epithet urtra-jhan,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,298,315,smashing resistance,form_plus_single_quote_gloss,,"nhabited or guarded by dragons and other creatures like the Hydra, ""Water-beastie"". We can surely retain their thesis that the Vedic ""dragon"" Vrtra owes his personalized existence to an Indo-Iranian divine epithet *urtra-Jhan- 'smashing res"
WATKINS-UFORM-IMP-02038,to Old Irish ad. i. dliged,to old irish ad. i. dliged,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,215,232,"law, right",form_plus_single_quote_gloss,,"odeled on that of Vedic brahman-. Meiser 1986:194translates arsmor as 'Ordnungen', arsmo- (and related words like arsie(r)) as 'Ordnung, Gesetz'. Vendryes' old etymology (1959:13) to Old Irish ad. i. dliged 'law, right' and related forms is"
WATKINS-UFORM-IMP-02039,to strike the weapon against the,to strike the weapon against the,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,432,449,robber,form_plus_single_quote_gloss,,"the body of the yellow serpent, dirty, poison-spewing, for the pious one who is about to perish. ``` The litany continues in parallel fashion with the invocation to strike the weapon against the 'robber', the 'deceitful mortal' (masiiahe dr"
WATKINS-UFORM-IMP-02040,to the root of Latin nex,to the root of latin nex,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,12,29,death,form_plus_single_quote_gloss,,"eath' in the Atharvaveda (quoted in chap. 40), which provided a Vedic phrasal counterpart to the Greek compound νέκταρ, the 'nectar' which 'overcomes death', in Thieme's etymology to the root of Latin nex 'death' and Vedic tar- 'overcome'. "
WATKINS-UFORM-IMP-02041,translates arsmor as,translates arsmor as,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,215,232,Ordnungen,form_plus_single_quote_gloss,,"this (masculine) [the Fisian Mount], to the name of this (feminine) [the State of Iguvium].' 4. The translation is tentative and modeled on that of Vedic brahman-. Meiser 1986:194translates arsmor as 'Ordnungen', arsmo- (and related words l"
WATKINS-UFORM-IMP-02042,u nah samso astu sdm nahpuramdhih,u nah samso astu sdm nahpuramdhih,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,236,253,"Propitious to us be Bhaga (fortune), (Nara)samsa (glory), puramdhi (plenty)",form_plus_single_quote_gloss,,"as in Iranian, and into the metrical strophic verse of Vedic hymnic poetry. Compare in this respect the Old Avestan sequencefrasasfim...parendim beside RV 7.35.2 sdm no bhdgah sam u nah samso astu sdm nahpuramdhih 'Propitious to us be Bhaga"
WATKINS-UFORM-IMP-02043,"u, translating Sanskrit bhagavat",u translating sanskrit bhagavat,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,65,82,Eminence,form_plus_single_quote_gloss,,"and Vedic nama srutyam (RV 8.46.14) 'famous name'. That the compound 'name-fame' is of Common Tocharian date is clear from the title A nom-kdlywats, B nem-klawis(s)u, translating Sanskrit bhagavat 'Eminence'. A klyu = B kdlywe reflect preci"
WATKINS-UFORM-IMP-02044,ueiro pequo... salua seritu,ueiro pequo... salua seritu,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,42,59,keep safe men (and) livestock,form_plus_single_quote_gloss,,"have independently introduced other, alliterative words for MEN: pastores andpurusam. The Italic branch, Umbrian and Latin, has replaced PROTECT by a two-part phrase 'keep safe': ueiro pequo... salua seritu 'keep safe men (and) livestock', "
WATKINS-UFORM-IMP-02045,um,um,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,42,59,let them protect man (and) livestock,form_plus_single_quote_gloss,,"stan and Vedic, has substituted the verb tra- for *pah2- in the same meaning PROTECT: tira&rai pasuua vlraiia 'for the protection of livestock (and) men', trayantam... purusam pds'um 'let them protect man (and) livestock'. For Indo-Iranian "
WATKINS-UFORM-IMP-02046,Umbrian dupursus peturpursus,umbrian dupursus peturpursus,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,15,32,"two-footed, four-footed",form_plus_single_quote_gloss,,"me semantics underlies another paral phrase first noted by Albrecht Weber in 1873 (see Schmitt 1967:12) in Vedic dvipade (ca) catuspade (ca) '(both) two-footed (and) four-footed', Umbrian dupursus peturpursus 'two-footed, four-footed'. See "
WATKINS-UFORM-IMP-02047,use of the superlative,use of the superlative,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,486,503,best,form_plus_single_quote_gloss,,"s birth that he will be called bu lunga betstan 'the best of rulers'. The phrase reflects the same ideology as the Old English Peet w s god cyning. I suggest that in this 'heroic' use of the superlative 'best' in Greek ἄριστος, Vedic vasist"
WATKINS-UFORM-IMP-02048,"V.Aadirans V.eitiuvampaam...deded,eisak eitiuvad",v.aadirans v.eitiuvampaam...dededeisak eitiuvad,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,541,558,"the money which V. A. son of V. gave..., with that money...",form_plus_single_quote_gloss,,"ith that millstone... "" We have a feature of Vedic formal style which recurs in the 'high' style of Hittite, of Archaic Latin, and also of Oscan: Vetter 11, Buck 4 (with plate II) V.Aadirans V.eitiuvampaam...deded,eisak eitiuvad... 'the mon"
WATKINS-UFORM-IMP-02049,va,va,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,181,198,horse,form_plus_single_quote_gloss,,"d examples given in chap. 3. These examples reflect a hierarchy in the lexicon: in terms of markedness the semantically unmarked member is identified with men (Greek EK;, Vedic ds'va 'horse', Old Norse igr8 'earth'), but the marked member o"
WATKINS-UFORM-IMP-02050,vataiia-,vataiia,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,118,135,make (others) acquainted with,form_plus_single_quote_gloss,,"ethid,-feith makes an exact equation with Vedic dpi vatati 'is familiar with, aware of, cognizant of, causative dpi vataya-, Avestan apiuuataite 'id.', Old Avestan causative fra + vataiia- 'make (others) acquainted with', the meanings shown"
WATKINS-UFORM-IMP-02051,vatur asi / tvdm turya tarusyatdh,vatur asi / tvdm turya tarusyatdh,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,344,361,you are all-overcoming; do you overcome those who would overcome (you)!,form_plus_single_quote_gloss,,". 28.6 for mss. tauruuaiiama, for metrical reasons), as well as Rigvedic turdyati 'rushes' and Old Persian vi-taraya- 'cross'. We have *trh2-io- in the imperative in RV 8.99.5 vis'vatur asi / tvdm turya tarusyatdh 'you are all-overcoming; d"
WATKINS-UFORM-IMP-02052,vaz m zastaiia draz mno,vaz m zastaiia draz mno,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,411,428,holding his mace in his hand,form_plus_single_quote_gloss,,"'holding in his hands the club... unbroken' compare Vedic vajrahasta- 'having the bolt in his hand', 17x of Indra; for Avestan, Yt. 10.96 vaz m zastaiia draz mno 'holding his mace in his hand'. With 'all brazen' compare RV 1.80.12 vajra aya"
WATKINS-UFORM-IMP-02053,Vedic ahann ahim,vedic ahann ahim,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,152,169,he slew the serpent,form_plus_single_quote_gloss,,"les, the carriers of themes; they are collectively the verbal expression of the traditional culture of the Indo-Europeans themselves. The formula can be something big like a myth (Vedic ahann ahim 'he slew the serpent'], or transposed to a "
WATKINS-UFORM-IMP-02054,Vedic apam napatand Avestan apgm napa,vedic apam napatand avestan apgm napa,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,153,170,descendent of the waters,form_plus_single_quote_gloss,,"genre of the kenning (akin to but distinct from riddles) is however likely to be inherited, and given instances are quite possibly genetically related: this is I think certain for Vedic apam napatand Avestan apgm napa 'descendent of the wat"
WATKINS-UFORM-IMP-02055,Vedic brahman-,vedic brahman,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,427,444,formulation,form_plus_single_quote_gloss,,"lden apples of the Hesperides (guarded by a dragon), or the golden apples conferring eternal youth and immortality which belong to Idunn, wife of Bragi, the Norse god of poetry (: Vedic brahman- 'formulation', perhaps Iranian brazman-). For"
WATKINS-UFORM-IMP-02056,Vedic coordinated imperative and relative clause,vedic coordinated imperative and relative clause,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,340,357,split apart him who assails us,form_plus_single_quote_gloss,,"the rhyming chindhi and bhindhi of the AV passage (1 and 5) together with the participles vibhindati, vibhindan explicate the root *bheid- in the RV nadam na bhinnam. Finally the Vedic coordinated imperative and relative clause 'split apart"
WATKINS-UFORM-IMP-02057,"Vedic demon Rudhikra, and the Avestan",vedic demon rudhikra and the avestan,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,465,482,red serpent,form_plus_single_quote_gloss,,"is probably a derivative of 'red' or so understood, like Loch Rudraige in Ireland, scene of another drakontomakhia (chap. 45). Such associations arc fairly frequent, cf. the Vedic demon Rudhikra, and the Avestan 'red serpent' azi raoSita, a"
WATKINS-UFORM-IMP-02058,"Vedic dvipad catuspad, Umbrian dupursus peturpursus",vedic dvipad catuspad umbrian dupursus peturpursus,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,520,537,"two-footed, four-footed",form_plus_single_quote_gloss,,"ox, and sheep are only tokens of the latter. The same opposition underlies the inherited formulaic pairs Avestanpasu vira, Umbrian ueiropequo 'man (and) beast', and the metonymic Vedic dvipad catuspad, Umbrian dupursus peturpursus 'two-foot"
WATKINS-UFORM-IMP-02059,"Vedic dydti, Hittite tiyammu tiya",vedic dydti hittite tiyammu tiya,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,459,476,"bind me, bind",form_plus_single_quote_gloss,,"opean verb phrase *BIND /BOUNDwith +Old English (Genesis 764-65) teg / simon gesoeled '(Satan) lay bou Old Icelandic sim-bundinn. Various roots may supply the verb, like *dehr (, Vedic dydti, Hittite tiyammu tiya 'bind me, bind', liyamar 'r"
WATKINS-UFORM-IMP-02060,Vedic gho-rd-,vedic gho-rd,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,246,263,fearsome,form_plus_single_quote_gloss,,"1965 and 1974. 14. Lejeune 1974:47, 169, no. 137 (Este III, 5th cent. B.C.). I prefer to see in the second member the cognate of Latin fauere, OCS goveti 'revere, show reverence', Vedic gho-rd- 'fearsome' (Calandsystem), Pokorny 453 ghou-, "
WATKINS-UFORM-IMP-02061,"Vedic giro dha-, Avestan garo da-",vedic giro dha- avestan garo da,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,117,134,make praises,form_plus_single_quote_gloss,,"Welsh bardd 'poet'), functionally and etymologically 'eulogist, praise-maker', from a Celtic compound * bar-do- from IE *g""r h2-dhh1,-o- related to the Indo-Iranian verb phrase in Vedic giro dha-, Avestan garo da- 'make praises' (Campanile "
WATKINS-UFORM-IMP-02062,Vedic has replaced the word for,vedic has replaced the word for,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,212,229,man,form_plus_single_quote_gloss,,"protector, o good ones, who the keeper? Rhetorically the Vedic double agent noun parallels the Avestan double object; we may have an Indo-Iranian topos of the language of prayer. Vedic has replaced the word for 'man' by the alliterative pur"
WATKINS-UFORM-IMP-02063,Vedic raj-,vedic raj,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,8,25,stretch out straight,form_plus_single_quote_gloss,,"st (Latin rex, Irish ri) and extreme east (Vedic raj-, Avestan barazi-raz- 'ruling on high').3 The noun clearly belongs with Greek 'stretch out', Latin rego 'rule', Vedic raj- 'stretch out straight', and a whole set of forms built on the me"
WATKINS-UFORM-IMP-02064,"Vedic raj-, Avestan barazi-raz-",vedic raj- avestan barazi-raz,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,8,25,ruling on high,form_plus_single_quote_gloss,,"ds for 'king' make reference to other semantic aspects of royalty and kingship. The old root noun *h3reg- is found only in the extreme west (Latin rex, Irish ri) and extreme east (Vedic raj-, Avestan barazi-raz- 'ruling on high').3 The noun"
WATKINS-UFORM-IMP-02065,Vedic samsa-,vedic samsa,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,90,107,praise,form_plus_single_quote_gloss,,"t), a frequent epithet of Agni and one of the key words in fixed order (always number 2) prescribed in the apri-hymns, the litany of the old animal sacrifice; see on these chap. 21. Vedic samsa- 'praise' is a nominal form of the verb sams- "
WATKINS-UFORM-IMP-02066,Vedic satya,vedic satya,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,88,105,true,form_plus_single_quote_gloss,,"poetpriest, Greek (Hesychius) or a priest of the mysteries of Samothrace, and Lydian kaves, a kind of priest: they suggest a preform *(s)kouhx-e(i)- (B. Fortson).4 Vedic satya 'true' and Avestan haiviia- are formally derivatives of the part"
WATKINS-UFORM-IMP-02067,Vedic sdtnah sutdh Avestan haomo huto,vedic sdtnah sutdh avestan haomo huto,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,55,72,pressed soma,form_plus_single_quote_gloss,,"r hallucinogenic plant of uncertain and controversial nature, which was pressed for its juice and ingested for ritual purposes since Common Indo-Iranian times. Compare the formula Vedic sdtnah sutdh Avestan haomo huto 'pressed soma'. The co"
WATKINS-UFORM-IMP-02068,Vedic shows the hapaxdsupdtva,vedic shows the hapaxdsupdtva,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,171,188,swift-flying,form_plus_single_quote_gloss,,"Hesiod), as well as; ' swift- winged' of the latter and 'swift-footed' of the former. The hawk is also in Homer 'swiftest of flying creatures'. Vedic shows the hapaxdsupdtva 'swift-flying' as epithet of syendh 'eagle' in the same hymn compl"
WATKINS-UFORM-IMP-02069,Vedic vacamsi a s a... taksam,vedic vacamsi a s a... taksam,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,14,31,with my mouth I have crafted these words,form_plus_single_quote_gloss,,"in an article significantly entitled 'A grammatical metaphor in Indo-European'. He compared the Avestan compound vacas-tasti- 'hymn, strophe', literally 'utterance-crafting', with Vedic vacamsi a s a... taksam 'with my mouth I have crafted "
WATKINS-UFORM-IMP-02070,Vedic word is substantiv- ized as,vedic word is substantiv- ized as,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,170,187,eagle,form_plus_single_quote_gloss,,"*arciui), gen. arcuoy, goes back to *h2rgi-pio-, identical to Vedic rjipyd-, an epithet of both the eagle (syend-) and the mythological stallion Dadhikra (RV 4.39.2, 7; 27.4). The Vedic word is substantiv- ized as 'eagle' in 2.34.4, of the "
WATKINS-UFORM-IMP-02071,Vedic yd no... jighdmsati/... hantand tdm,vedic yd no... jighdmsati/... hantand tdm,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,260,277,he who would slay us... slay him!,form_plus_single_quote_gloss,,"e of pan-Indo-European distribution discussed in chap. 31, as in Old Irish gonas gentar 'he who slays will be slain', or Greek Ktaveovta Koaeicta 'he slays him who would slay', or Vedic yd no... jighdmsati/... hantand tdm 'he who would slay"
WATKINS-UFORM-IMP-02072,verb phrase occurs as mavram tasat,verb phrase occurs as mavram tasat,Sanskrit/Vedic,latin-script,attested_or_cited_form,1,90,107,(the Lord) crafted the formula,form_plus_single_quote_gloss,,"ilds on that of Humbach-Elfenbein-Skjærvø 1991. <!-- pdf-page: 107; printed-page: 90 --> ```text who crafted the formula in manly fashion'. And in Old Avestan, Y. 29.7, the same verb phrase occurs as mavram tasat '(the Lord) crafted the for"
