pdf_page	printed_page	page_anchor	line_no_in_extracted_page_text	source_candidate_pdf_text	normalized_candidate_pass5	normalized_candidate_pass6	lookup_candidate_pass6	confidence	confidence_pass6	repair_actions_pass6	issue_bucket_pass6	flags	context_line_pdf_text	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	issue_bucket_pass7	repair_actions_pass7	greek_nonlatin_class_pass7	pass7_note
665	587	pdf-page-665	13	*sal-t(h3)-{1)jes-	*sal-t(h₃)-{1)jes-	*sal-t(h₃)-{1)jes-	*sal-t(h₃)-{1)jes-	low	low	mechanical_character_repair	still_unresolved	laryngeal_h3_explicit	*sal-t(h3)-{1)jes-	*sal-t(h₃)-{1)jes-	*sal-t(h₃)-{1)jes-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	14	*sJ-t(h3)-jahr	*sJ-t(h₃)-jahr	*sJ-t(h₃)-iah₂	*sJ-t(h₃)-iah₂	high-mechanical	medium-repaired	mechanical_character_repair		laryngeal_h3_explicit	*sJ-t(h3)-jahr	*sJ-t(h₃)-iah₂	*sJ-t(h₃)-iah₂	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	15	*sal-imo-TI	*sal-imo-TI	*sal-imo-TI	*sal-imo-TI	low	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		*sal-imo-TI	*sal-imo-TI	*sal-imo-TI	low-greek-or-nonlatin-surrogate	greek_unresolved;still_unresolved;nonlatin_still_unresolved	kept_unresolved_nonlatin_other	nonlatin-unresolved-other	No safe mechanical repair rule applied.
665	587	pdf-page-665	16	*sal-inolahr	*sal-inolahr	*sal-inolahr	*sal-inolahr	source-layer	source-layer				*sal-inolahr	*sal-inolahr	*sal-inolahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	17	*sal-ejnolahr	*sal-ejnolahr	*sal-ei̯nolahr	*sal-ei̯nolahr	source-layer	medium-repaired	mechanical_character_repair			*sal-ejnolahr	*sal-ei̯nolahr	*sal-ei̯nolahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	18	*sal-iRo-	*sal-iRo-	*sal-iro-	*sal-iro-	source-layer	medium-repaired	mechanical_character_repair			*sal-iRo-	*sal-iro-	*sal-iro-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	19	*sal-ukolahr	*sal-ukolahr	*sal-ukolahr	*sal-ukolahr	source-layer	source-layer				*sal-ukolahr	*sal-ukolahr	*sal-ukolahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	54	*sahr/-s	*sahr/-s	*sahr/-s	*sahr/-s	source-layer	source-layer				Paradigma *sahr/-s, ASg.•shr al-lfI, GSg. •shr/-os ansetzt, aus dem sich Formen mit *ii und	*sahr/-s	*sahr/-s	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	54	*ii	*ii	*ii	*ii	source-layer	source-layer				Paradigma *sahr/-s, ASg.•shr al-lfI, GSg. •shr/-os ansetzt, aus dem sich Formen mit *ii und	*ii	*ii	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	55	*jj	*jj	*jj	*jj	source-layer	source-layer				*jj erklären. Dem folgen SCHRUVER 1991, 98, 111, 130, 145, DERKSEN 1996,24, 144 und	*jj	*jj	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	58	*saJ-	*saJ-	*saJ-	*saJ-	source-layer	source-layer				lEW 879 vermutet als Benennungsmotiv eine Farbbezeichnung *saJ- 'schmutziggrau', die auch	*saJ-	*saJ-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	59	*sal-ik-	*sal-ik-	*sal-ik-	*sal-ik-	source-layer	source-layer				als Basis für *sal-ik- Weide' gedient habe, und stellt verschiedene Gewässerbezeichnungen	*sal-ik-	*sal-ik-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
665	587	pdf-page-665	60	*sAla-	*sAla-	*sAla-	*sAla-	source-layer	source-layer				unter einem Ansatz *sAla- - 'wogend' zusammen (s.u. Anm.3). Einbeziehung solcher Formen	*sAla-	*sAla-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	14	*salcK..h3)-	*salcK..h₃)-	*salcK..h₃)-	*salcK..h₃)-	high-mechanical	medium-repaired	mechanical_character_repair		laryngeal_h3_explicit	stamm *salcK..h3)- zu sehen, vgl. Anm.l.	*salcK..h₃)-	*salcK..h₃)-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	16	*-isko-	*-isko-	*-isko-	*-isko-	source-layer	source-layer				Sx. *-isko- aufgekommen sein, die als obI. PI.-Kasus in das Paradigma integriert wurde. Der	*-isko-	*-isko-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	18	(*saI-	(*saI-	(*saI-	*saI-	source-layer	source-layer				'Schmutz' nahe steht, vgl. IEW 879 (*saI- 'schmutziggrau'), s.o. Anm.l zu heth. sah- 'verun-	(*saI-	*saI-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	20	*dehrzu	*dehrzu	*dehrzu	*dehrzu	source-layer	source-layer				11 Ggf. mit H-Schwund im HG (vgl. sub *dehrzu ved. bhaga-tti-usw.), doch eher auf *sald- als	*dehrzu	*dehrzu	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	20	*sald-	*sald-	*sald-	*sald-	source-layer	source-layer				11 Ggf. mit H-Schwund im HG (vgl. sub *dehrzu ved. bhaga-tti-usw.), doch eher auf *sald- als	*sald-	*sald-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	26	*sllahzd-(u-)	*sllah₂d-(u-)	*sllah₂d-(u-)	*sllah₂d-(u-	medium	medium-repaired	mechanical_character_repair		laryngeal_h2_surrogate	Für arm. kaIcT'süß' (GSg. k~w, API. k~wnsetc.) wird Kontamination aus *sllahzd-(u-)	*sllah₂d-(u-)	*sllah₂d-(u-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	27	*saI-d-	*saI-d-	*saI-d-	*saI-d-	source-layer	source-layer				und einer Bildung zu *saI-d- erwogen, s. OLSEN 1999, 165f. und DELAMBERTERIE 1990 1502	*saI-d-	*saI-d-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	38	(*sali-h/en-)	(*sali-h/en-)	(*sali-h/en-)	*sali-h/en-	source-layer	source-layer				toch. A säle, B salyiye f. 'Salz' zugrunde liegen, vgI. DTB 678 (*sali-h/en-), s. ferner OLSEN	(*sali-h/en-)	*sali-h/en-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
667	589	pdf-page-667	39	*-ejo-?).	*-ejo-?)	*-ei̯o-?)	*-ei̯o-?	source-layer	medium-repaired	trimmed_terminal_period;mechanical_character_repair			1999,87 Fn.l71 (Sx. *-ejo-?).	*-ei̯o-?)	*-ei̯o-?	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	2	*saJ-	*saJ-	*saJ-	*saJ-	source-layer	source-layer				*saJ-	*saJ-	*saJ-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	9	*saf-	*saf-	*saf-	*saf-	source-layer	source-layer				20 Das Wort ist problemlos als die erwartete Umbildung des WZ.Nomens *saf- verstehbar, das	*saf-	*saf-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	16	*sel-	*sel-	*sel-	*sel-	source-layer	source-layer				24 Anders PKEZ IV 51: wie apr. saJus 'Regenbach' (vgl. Anm.3) zu einer Wz. *sel- 'laufen,	*sel-	*sel-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	17	*sel-	*sel-	*sel-	*sel-	source-layer	source-layer				fließen' (vgl. 1. und 3. *sel-, i..Iv 527f.) mit einem Beneonungsmotiv lhnlich Ht. laiiniai(P\,)	*sel-	*sel-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	22	*s4/-i-mo-	*s4/-i-mo-	*s4/-i-mo-	*s4/-i-mo-	low	low		still_unresolved		27 Ein *s4/-i-mo- kann theoretisch die Gi'widlage von Ht. dial. s6lymas m. (1) und lett. sAlims m.	*s4/-i-mo-	*s4/-i-mo-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	24	*saf-i·	*saf-i·	*saf-i·	*saf-i·	source-layer	source-layer				lett. saut 'salzen'), die kein sinnvoUes Transponat erlauben. Ein *saf-i· mit nicht näher be-	*saf-i·	*saf-i·	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	29	(*-iRo-?	(*-iRo-?	(*-iro-?	*-iro-?	source-layer	medium-repaired	mechanical_character_repair			31 Vgl. EWAia 11 712, zur Bildung (*-iRo-? *-i·Ro-?) s. AiG 11.2, 362.	(*-iro-?	*-iro-?	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	29	*-i·Ro-?)	*-i·Ro-?)	*-i·ro-?)	*-i·ro-?	source-layer	medium-repaired	mechanical_character_repair			31 Vgl. EWAia 11 712, zur Bildung (*-iRo-? *-i·Ro-?) s. AiG 11.2, 362.	*-i·ro-?)	*-i·ro-?	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	31	"*M""P6o"	"*M""Póo"	"*M""P6o"	"*M""P6o"	low	source-layer			vowel_accent_surrogate_low_confidence	"*M""P6o; unter Einfluß von 64'11 vermutet; vgl. ferner DE LAMBERTERIE 1990 I 27f., 440 und"	"*M""P6o"	"*M""P6o"	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	32	*sll-	*sll-	*sll-	*sll-	source-layer	source-layer				11 595. DE LAMBERTERIE 1990 I 501 mit Fn.2 macht auf eine mutmaßlich u-haltige Basis *sll-	*sll-	*sll-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
668	590	pdf-page-668	37	*scd-	*scd-	*scd-	*scd-	source-layer	source-layer				*scd- 'sich setzen'	*scd-	*scd-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	3	*-sed-on-	*-sed-on-	*-sed-on-	*-sed-on-	source-layer	source-layer				*-sed-on-	*-sed-on-	*-sed-on-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	4	*(-)sed-ahr	*(-)sed-ahr	*(-)sed-ahr	*(-)sed-ahr	source-layer	source-layer				*(-)sed-ahr	*(-)sed-ahr	*(-)sed-ahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	6	*-scd-	*-scd-	*-scd-	*-scd-	source-layer	source-layer				*-scd-	*-scd-	*-scd-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	7	*h:	*h	*h:	*h:	medium	source-layer				*h:;o-sd-Ijcr-IO	*h:	*h:	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	8	*h:	*h	*h:	*h:	medium	source-layer				*h:;o-sd-o-ll	*h:	*h:	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	9	*ni-sd-6-14	*ni-sd-ó-14	*ni-sd-6	*ni-sd-6	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits	vowel_accent_surrogate_low_confidence	*ni-sd-6-14	*ni-sd-6	*ni-sd-6	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	10	*nc-sd-(i)jes)9	*nc-sd-(i)jes)9	*nc-sd-(i)jes)	*nc-sd-(i)jes	low	medium-repaired	stripped_terminal_footnote_digit	footnote_digits		*nc-sd-(i)jes)9	*nc-sd-(i)jes)	*nc-sd-(i)jes	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	11	*nc-sd-isth:	*nc-sd-isth	*nc-sd-isth:	*nc-sd-isth:	medium	source-layer				*nc-sd-isth:;o)9	*nc-sd-isth:	*nc-sd-isth:	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	12	?*pi-sd-ahr11J	?*pi-sd-ahr11J	?*pi-sd-ahr11J	*pi-sd-ahr11J	source-layer	low		still_unresolved		?*pi-sd-ahr11J	?*pi-sd-ahr11J	*pi-sd-ahr11J	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	13	*(-)scd-mcn-	*(-)scd-mcn-	*(-)scd-mcn-	*(-)scd-mcn-	source-layer	source-layer				*(-)scd-mcn-	*(-)scd-mcn-	*(-)scd-mcn-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	14	*scd-mon-	*scd-mon-	*scd-mon-	*scd-mon-	source-layer	source-layer				*scd-mon-	*scd-mon-	*scd-mon-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	15	*sed-tor-	*sed-tor-	*sed-tor-	*sed-tor-	source-layer	source-layer				*sed-tor-	*sed-tor-	*sed-tor-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
669	591	pdf-page-669	17	*sz/ö-	*sz/ö-	*sz/ö-	*sz/ö-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		germ. *sz/ö- f. in an. si/, ae. sz/'HinteThalt', afT. selc'Pfand-	*sz/ō-	*sz/ō-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
669	591	pdf-page-669	48	*pir/ikäin	*pir/ikäin	*pir/ikäin	*pir/ikäin	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		lind. *pir/ikäin Wama Ashkun (Nüristäni) fXJr'i 'vulva,21	*pir/ikāin	*pir/ikāin	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
670	592	pdf-page-670	1	*sed-ol-29	*sed-ol-29	*sed-ol	*sed-ol	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits		*sed-ol-29	*sed-ol	*sed-ol	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	2	*sed-l-29	*sed-l-29	*sed-l	*sed-l	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits		*sed-l-29	*sed-l	*sed-l	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	3	?*sed-i-	?*sed-i-	?*sed-i-	*sed-i-	source-layer	source-layer				?*sed-i-	?*sed-i-	*sed-i-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	4	*s&J-i-	*s&J-i-	*s&J-i-	*s&J-i-	source-layer	source-layer				*s&J-i-	*s&J-i-	*s&J-i-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	5	*söd-i-	*söd-i-	*söd-i-	*söd-i-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		*söd-i-	*sōd-i-	*sōd-i-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
670	592	pdf-page-670	6	*söd-(i)jahr	*söd-(i)jahr	*söd-(i)iah₂	*söd-(i)iah₂	source-layer	low-greek-or-nonlatin-surrogate	mechanical_character_repair;greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		*söd-(i)jahr	*sōd-(i)iah₂	*sōd-(i)iah₂	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
670	592	pdf-page-670	8	*-sd-ti-	*-sd-ti-	*-sd-ti-	*-sd-ti-	source-layer	source-layer				*-sd-ti-	*-sd-ti-	*-sd-ti-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	9	*(-)sed-ti-	*(-)sed-ti-	*(-)sed-ti-	*(-)sed-ti-	source-layer	source-layer				*(-)sed-ti-	*(-)sed-ti-	*(-)sed-ti-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	10	*söd-u-	*söd-u-	*söd-u-	*söd-u-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		*söd-u-	*sōd-u-	*sōd-u-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
670	592	pdf-page-670	11	*sed-tu-	*sed-tu-	*sed-tu-	*sed-tu-	source-layer	source-layer				*sed-tu-	*sed-tu-	*sed-tu-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	12	*sCd-os-	*sCd-os-	*sCd-os-	*sCd-os-	source-layer	source-layer				*sCd-os-	*sCd-os-	*sCd-os-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	13	*sOO-o5-44	*sOO-oḗ-44	*sOO-o5	*sOO-o5	low	low	stripped_terminal_footnote_digits	footnote_digits;still_unresolved	vowel_accent_surrogate_low_confidence	*sOO-o5-44	*sOO-o5	*sOO-o5	low	footnote_digits;still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	14	*(-)sOO..:o-	*(-)sOO..:o-	*(-)sOO..:o-	*(-)sOO..:o-	low	low		still_unresolved		*(-)sOO..:o-	*(-)sOO..:o-	*(-)sOO..:o-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	15	*(-)sod-o-	*(-)sod-o-	*(-)sod-o-	*(-)sod-o-	source-layer	source-layer				*(-)sod-o-	*(-)sod-o-	*(-)sod-o-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	16	*söd-o-	*söd-o-	*söd-o-	*söd-o-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		*söd-o-	*sōd-o-	*sōd-o-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
670	592	pdf-page-670	17	*(-)sed-rahr	*(-)sed-rahr	*(-)sed-rahr	*(-)sed-rahr	source-layer	source-layer				*(-)sed-rahr	*(-)sed-rahr	*(-)sed-rahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	19	*sed_lo_55	*sed_lo_ḗḗ	*sed_lo	*sed_lo	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits	vowel_accent_surrogate_low_confidence	*sed_lo_55	*sed_lo	*sed_lo	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	20	*sed_lahr	*sed_lahr	*sed_lahr	*sed_lahr	source-layer	source-layer				*sed_lahr	*sed_lahr	*sed_lahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	22	*scd-ijo-	*scd-ijo-	*scd-ijo-	*scd-ijo-	source-layer	source-layer				*scd-ijo-	*scd-ijo-	*scd-ijo-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	59	*sata-	*sata-	*sata-	*sata-	source-layer	source-layer				germ. *sata- n. in ae. gt:S&!t'Sitzung'	*sata-	*sata-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
670	592	pdf-page-670	61	*säta-in	*säta-in	*säta-in	*säta-in	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		germ. *säta-in ae. sätn., an. sotn.? 'Ruß054	*sāta-in	*sāta-in	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
671	593	pdf-page-671	1	*sed-	*sed-	*sed-	*sed-	source-layer	source-layer				*sed-	*sed-	*sed-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	3	*(-)sod-jolahr	*(-)sod-jolahr	*(-)sod-jolahr	*(-)sod-jolahr	source-layer	source-layer				*(-)sod-jolahr	*(-)sod-jolahr	*(-)sod-jolahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	5	*scd-tO-	*scd-tO-	*scd-tO-	*scd-tO-	source-layer	source-layer				*scd-tO-	*scd-tO-	*scd-tO-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	6	*sod-to-	*sod-to-	*sod-to-	*sod-to-	source-layer	source-layer				*sod-to-	*sod-to-	*sod-to-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	7	*sod-tahr	*sod-tahr	*sod-tahr	*sod-tahr	source-layer	source-layer				*sod-tahr	*sod-tahr	*sod-tahr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	8	*scd_tlO_65	*scd_tlO_óḗ	*scd_tlO	*scd_tlO	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits	vowel_accent_surrogate_low_confidence	*scd_tlO_65,55	*scd_tlO	*scd_tlO	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	10	*ne-sd-is-rpmo-	*ne-sd-is-rpmo-	*ne-sd-is-rpmo-	*ne-sd-is-rpmo-	source-layer	source-layer				1*ne-sd-is-rpmo-	*ne-sd-is-rpmo-	*ne-sd-is-rpmo-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	11	*ne-sd-trphj!O_68	*ne-sd-trphj!O_ó8	*ne-sd-trphj!O	*ne-sd-trphj!O	low	low	stripped_terminal_footnote_digits	footnote_digits;still_unresolved	vowel_accent_surrogate_low_confidence	7*ne-sd-trphj!O_68	*ne-sd-trphj!O	*ne-sd-trphj!O	low	footnote_digits;still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	12	*sed-tiHon-	*sed-tiHon-	*sed-tiHon-	*sed-tiHon-	source-layer	source-layer				*sed-tiHon-	*sed-tiHon-	*sed-tiHon-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	13	*sed-snu-	*sed-snu-	*sed-snu-	*sed-snu-	source-layer	source-layer				*sed-snu-	*sed-snu-	*sed-snu-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	14	*-sed-n6-	*-sed-nó-	*-sed-nó-	*-sed-nó-	low	medium-repaired	mechanical_character_repair		vowel_accent_surrogate_low_confidence	*-sed-n6-	*-sed-nó-	*-sed-nó-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	21	(*{Jo-)	(*{Jo-)	(*{Jo-)	*{Jo-	low	low		still_unresolved		'Grundlage' (*{Jo-)	(*{Jo-)	*{Jo-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	45	*sed-i-	*sed-i-	*sed-i-	*sed-i-	source-layer	source-layer				*sed-i-, S.u.	*sed-i-	*sed-i-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	46	*sed-ehrs	*sed-ehrs	*sed-ehrs	*sed-ehrs	source-layer	source-layer				Der Ansatz eines Laryngalstamms mit NSg. *sed-ehrs, GPI. *sed-hrom geht zurück auf	*sed-ehrs	*sed-ehrs	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	46	*sed-hrom	*sed-hrom	*sed-hrom	*sed-hrom	source-layer	source-layer				Der Ansatz eines Laryngalstamms mit NSg. *sed-ehrs, GPI. *sed-hrom geht zurück auf	*sed-hrom	*sed-hrom	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	49	*sed-	*sed-	*sed-	*sed-	source-layer	source-layer				Wurzelnomen *sed- zu erklären; der semantische Unterschied zwischen beiden Bildungen	*sed-	*sed-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
671	593	pdf-page-671	54	*sedI	*sedI	*sedI	*sedI	source-layer	source-layer				NSg. *sedI;l-s-, GSg. *sedH-es- wäre von sadis- (*sedQ-s-) bzw. sadhas-tha- (*sed-H-es-)	*sedI	*sedI	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
